timestamp,conn_id,duration,proto,service,src_bytes,dst_bytes,flag,urgent,land,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,dst_host_serror_rate,dst_host_rerror_rate,contains_dnp3_pckt,tot_dnp3_payload_len,min_payload_len,disable_cold_or_warm_in_conn,func_code_not_supported_count,rttd,Type,Weibull-anomaly-score,attention-score
01-01-2024 00:00,1460,50.87132502,tcp,20000,2609,2279,SF,0,0,0,0,0,0,0,0,0,0,0,32,32,1,0,0.0,0,0,0,0,0,True,888,8,False,0,0.000165307,normal,0.43043589770051577,3.839436046761505e-13
01-01-2024 00:00,1516,16.79298401,tcp,20000,1559,1698,SF,0,0,0,0,0,0,0,0,0,0,0,33,33,1,0,0.0,0,0,0,0,0,True,741,8,False,0,0.000165307,normal,0.85224810699804,1.378057657667259e-23
01-01-2024 00:00,1551,44.84767294,tcp,20000,2309,2113,SF,0,0,0,0,0,0,0,0,0,0,0,34,34,1,0,0.0,0,0,0,0,0,True,846,8,False,0,0.000165307,normal,0.4976992377797453,8.291827201235084e-15
01-01-2024 00:00,1601,40.81780195,tcp,20000,2309,2113,SF,0,0,0,0,0,0,0,0,0,0,0,35,35,1,0,0.0,0,0,0,0,0,True,846,8,False,0,0.000165307,normal,0.5456065878776339,5.399467279405777e-16
01-01-2024 00:00,1651,57.89500785,tcp,20000,2759,2362,SF,0,0,0,0,0,0,0,0,0,0,0,36,36,1,0,0.0,0,0,0,0,0,True,909,8,False,0,0.000165307,normal,0.3593608014057222,2.209559699469097e-11
01-01-2024 00:00,1710,15.77316499,tcp,20000,1559,1698,SF,0,0,0,0,0,0,0,0,0,0,0,37,37,1,0,0.0,0,0,0,0,0,True,741,8,False,0,0.000165307,normal,0.8645577183579161,6.830508699953877e-24
01-01-2024 00:00,1745,39.83031011,tcp,20000,2159,2030,SF,0,0,0,0,0,0,0,0,0,0,0,38,38,1,0,0.0,0,0,0,0,0,True,825,8,False,0,0.000165307,normal,0.5576606489969457,2.715595801155106e-16
01-01-2024 00:00,1792,18.78850198,tcp,20000,1559,1698,SF,0,0,0,0,0,0,0,0,0,0,0,39,39,1,0,0.0,0,0,0,0,0,True,741,8,False,0,0.000165307,normal,0.8276163222168694,5.613127927528752e-23
01-01-2024 00:00,1827,51.89556694,tcp,20000,2609,2279,SF,0,0,0,0,0,0,0,0,0,0,0,40,40,1,0,0.0,0,0,0,0,0,True,888,8,False,0,0.000165307,normal,0.41956253589970094,7.137118786296258e-13
01-01-2024 00:00,1883,26.86371207,tcp,20000,1859,1864,SF,0,0,0,0,0,0,0,0,0,0,0,41,41,1,0,0.0,0,0,0,0,0,True,783,8,False,0,0.000165307,normal,0.7236278421260153,2.1094686530506226e-20
01-01-2024 00:00,1924,19.76394582,tcp,20000,1559,1698,SF,0,0,0,0,0,0,0,0,0,0,0,42,42,1,0,0.0,0,0,0,0,0,True,741,8,False,0,0.000165307,normal,0.8153565881405161,1.1292295872017928e-22
01-01-2024 00:00,1959,26.85683084,tcp,20000,1859,1864,SF,0,0,0,0,0,0,0,0,0,0,0,43,43,1,0,0.0,0,0,0,0,0,True,783,8,False,0,0.000165307,normal,0.7237177816462742,2.0986788897099586e-20
01-01-2024 00:00,2000,52.85257101,tcp,20000,2609,2279,SF,0,0,0,0,0,0,0,0,0,0,0,44,44,1,0,0.0,0,0,0,0,0,True,888,8,False,0,0.000165307,normal,0.409557382727812,1.2626407276092746e-12
01-01-2024 00:00,2056,25.80137706,tcp,20000,1859,1864,SF,0,0,0,0,0,0,0,0,0,0,0,45,45,1,0,0.0,0,0,0,0,0,True,783,8,False,0,0.000165307,normal,0.7375060871875173,9.561367243370768e-21
01-01-2024 00:00,2097,6.754652977,tcp,20000,1259,1532,SF,0,0,0,0,0,0,0,0,0,0,0,46,46,1,0,0.0,0,0,0,0,0,True,699,8,False,0,0.000165307,normal,0.9600355266438294,2.9522197192059447e-26
01-01-2024 00:00,2126,50.8728888,tcp,20000,2609,2279,SF,0,0,0,0,0,0,0,0,0,0,0,47,47,1,0,0.0,0,0,0,0,0,True,888,8,False,0,0.000165307,normal,0.43041916744405884,3.84310036335552e-13
01-01-2024 00:00,2182,43.87221503,tcp,20000,2309,2113,SF,0,0,0,0,0,0,0,0,0,0,0,48,48,1,0,0.0,0,0,0,0,0,True,846,8,False,0,0.000165307,normal,0.5090959999601934,4.329508863829894e-15
01-01-2024 00:00,2232,20.796314,tcp,20000,1709,1781,SF,0,0,0,0,0,0,0,0,0,0,0,49,49,1,0,0.0,0,0,0,0,0,True,762,8,False,0,0.000165307,normal,0.8022533210447099,2.383673391985055e-22
01-01-2024 00:00,2270,11.81294203,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,50,50,1,0,0.0,0,0,0,0,0,True,720,8,False,0,0.000165307,normal,0.909985767869386,5.123188313605554e-25
01-01-2024 00:00,2302,27.80369496,tcp,20000,1859,1864,SF,0,0,0,0,0,0,0,0,0,0,0,51,51,1,0,0.0,0,0,0,0,0,True,783,8,False,0,0.000165307,normal,0.7113406505048806,4.2503868902873427e-20
01-01-2024 00:00,2343,35.83755112,tcp,20000,2159,2030,SF,0,0,0,0,0,0,0,0,0,0,0,52,52,1,0,0.0,0,0,0,0,0,True,825,8,False,0,0.000165307,normal,0.607484293072381,1.585343807502335e-17
01-01-2024 00:00,2390,28.79602289,tcp,20000,1859,1864,SF,0,0,0,0,0,0,0,0,0,0,0,53,53,1,0,0.0,0,0,0,0,0,True,783,8,False,0,0.000165307,normal,0.698374296124805,8.902280923666038e-20
01-01-2024 00:00,2431,13.78783298,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,54,54,1,0,0.0,0,0,0,0,0,True,720,8,False,0,0.000165307,normal,0.8878581855358239,1.8091606174873536e-24
01-01-2024 00:00,2463,30.83184314,tcp,20000,2009,1947,SF,0,0,0,0,0,0,0,0,0,0,0,55,55,1,0,0.0,0,0,0,0,0,True,804,8,False,0,0.000165307,normal,0.6718393027684807,4.041671145798241e-19
01-01-2024 00:00,2507,44.84248209,tcp,20000,2309,2113,SF,0,0,0,0,0,0,0,0,0,0,0,56,56,1,0,0.0,0,0,0,0,0,True,846,8,False,0,0.000165307,normal,0.4977595320700515,8.26337016722168e-15
01-01-2024 00:00,2557,47.82112598,tcp,20000,2459,2196,SF,0,0,0,0,0,0,0,0,0,0,0,57,57,1,0,0.0,0,0,0,0,0,True,867,8,False,0,0.000165307,normal,0.4638052558922292,5.727318910182753e-14
01-01-2024 00:00,2610,53.87563992,tcp,20000,2609,2279,SF,0,0,0,0,0,0,0,0,0,0,0,58,58,1,0,0.0,0,0,0,0,0,True,888,8,False,0,0.000165307,normal,0.39902839944014773,2.301489534452647e-12
01-01-2024 00:00,2666,27.80863309,tcp,20000,1859,1864,SF,0,0,0,0,0,0,0,0,0,0,0,59,59,1,0,0.0,0,0,0,0,0,True,783,8,False,0,0.000165307,normal,0.7112761032138799,4.266058269697398e-20
01-01-2024 00:01,2707,50.85906315,tcp,20000,2609,2279,SF,0,0,0,0,0,0,0,0,0,0,0,60,60,1,0,0.0,0,0,0,0,0,True,888,8,False,0,0.000165307,normal,0.43056709616761285,3.8108213878388236e-13
01-01-2024 00:01,2763,24.795187,tcp,20000,1709,1781,SF,0,0,0,0,0,0,0,0,0,0,0,61,61,1,0,0.0,0,0,0,0,0,True,762,8,False,0,0.000165307,normal,0.7506282768971385,4.524684270172227e-21
01-01-2024 00:01,2801,26.81086087,tcp,20000,1859,1864,SF,0,0,0,0,0,0,0,0,0,0,0,62,62,1,0,0.0,0,0,0,0,0,True,783,8,False,0,0.000165307,normal,0.7243186124112683,2.028001280505457e-20
01-01-2024 00:01,2842,52.86862206,tcp,20000,2609,2279,SF,0,0,0,0,0,0,0,0,0,0,0,63,63,1,0,0.0,0,0,0,0,0,True,888,8,False,0,0.000165307,normal,0.40939085637630457,1.2746867734930143e-12
01-01-2024 00:01,2898,54.87150693,tcp,20000,2609,2279,SF,0,0,0,0,0,0,0,0,0,0,0,64,64,1,0,0.0,0,0,0,0,0,True,888,8,False,0,0.000165307,normal,0.3889465657680534,4.089462578067424e-12
01-01-2024 00:01,2954,47.86509895,tcp,20000,2459,2196,SF,0,0,0,0,0,0,0,0,0,0,0,65,65,1,0,0.0,0,0,0,0,0,True,867,8,False,0,0.000165307,normal,0.4633139091636485,5.890042141981673e-14
01-01-2024 00:01,3007,26.84339285,tcp,20000,1859,1864,SF,0,0,0,0,0,0,0,0,0,0,0,66,66,1,0,0.0,0,0,0,0,0,True,783,8,False,0,0.000165307,normal,0.7238934187783319,2.0777671134041422e-20
01-01-2024 00:01,3048,8939.682714,tcp,20000,6627,6173,SF,0,0,0,0,0,0,0,0,0,0,0,67,67,1,0,0.0,0,0,0,0,0,True,2496,8,False,0,0.000165307,normal,0.0,0.04709152514538434
01-01-2024 00:01,3107,4.751059055,tcp,20000,1109,1449,SF,0,0,0,0,0,0,0,0,0,0,0,68,68,1,0,0.0,0,0,0,0,0,True,678,8,False,0,0.000165307,normal,0.9762279023913325,1.1726164415068822e-26
01-01-2024 00:01,3133,55.86637378,tcp,20000,2759,2362,SF,0,0,0,0,0,0,0,0,0,0,0,69,69,1,0,0.0,0,0,0,0,0,True,909,8,False,0,0.000165307,normal,0.37904089945015373,7.1938573749221266e-12
01-01-2024 00:01,3192,16.82739806,tcp,20000,1559,1698,SF,0,0,0,0,0,0,0,0,0,0,0,70,70,1,0,0.0,0,0,0,0,0,True,741,8,False,0,0.000165307,normal,0.8518291510070721,1.411372626486015e-23
01-01-2024 00:01,3227,33.82986903,tcp,20000,2009,1947,SF,0,0,0,0,0,0,0,0,0,0,0,71,71,1,0,0.0,0,0,0,0,0,True,804,8,False,0,0.000165307,normal,0.6330936803476733,3.681133454643031e-18
01-01-2024 00:01,3271,57.86331797,tcp,20000,2759,2362,SF,0,0,0,0,0,0,0,0,0,0,0,72,72,1,0,0.0,0,0,0,0,0,True,909,8,False,0,0.000165307,normal,0.3596628535403438,2.1718304083529888e-11
01-01-2024 00:01,3330,57.89463687,tcp,20000,2759,2362,SF,0,0,0,0,0,0,0,0,0,0,0,73,73,1,0,0.0,0,0,0,0,0,True,909,8,False,0,0.000165307,normal,0.3593643364123876,2.2091143737506352e-11
01-01-2024 00:01,3389,16.78780794,tcp,20000,1559,1698,SF,0,0,0,0,0,0,0,0,0,0,0,74,74,1,0,0.0,0,0,0,0,0,True,741,8,False,0,0.000165307,normal,0.8523111010788378,1.3731168995886826e-23
01-01-2024 00:01,3424,24.78217912,tcp,20000,1709,1781,SF,0,0,0,0,0,0,0,0,0,0,0,75,75,1,0,0.0,0,0,0,0,0,True,762,8,False,0,0.000165307,normal,0.7507977084208688,4.48118439415176e-21
01-01-2024 00:01,3462,44.83810687,tcp,20000,2309,2113,SF,0,0,0,0,0,0,0,0,0,0,0,76,76,1,0,0.0,0,0,0,0,0,True,846,8,False,0,0.000165307,normal,0.4978103553767438,8.239459013888558e-15
01-01-2024 00:01,3512,17.80049396,tcp,20000,1559,1698,SF,0,0,0,0,0,0,0,0,0,0,0,77,77,1,0,0.0,0,0,0,0,0,True,741,8,False,0,0.000165307,normal,0.8398942567494063,2.7872531147428703e-23
01-01-2024 00:01,3547,6.754965067,tcp,20000,1259,1532,SF,0,0,0,0,0,0,0,0,0,0,0,78,78,1,0,0.0,0,0,0,0,0,True,699,8,False,0,0.000165307,normal,0.9600328129545461,2.9526765722659255e-26
01-01-2024 00:01,3576,28.82246614,tcp,20000,1859,1864,SF,0,0,0,0,0,0,0,0,0,0,0,79,79,1,0,0.0,0,0,0,0,0,True,783,8,False,0,0.000165307,normal,0.6980289547236587,9.079305687330604e-20
01-01-2024 00:01,3617,58.88993812,tcp,20000,2759,2362,SF,0,0,0,0,0,0,0,0,0,0,0,80,80,1,0,0.0,0,0,0,0,0,True,909,8,False,0,0.000165307,normal,0.3499647153266336,3.7755914869708935e-11
01-01-2024 00:01,3676,46.83791709,tcp,20000,2459,2196,SF,0,0,0,0,0,0,0,0,0,0,0,81,81,1,0,0.0,0,0,0,0,0,True,867,8,False,0,0.000165307,normal,0.47486795908743346,3.047965911662941e-14
01-01-2024 00:01,3729,54.88836002,tcp,20000,2609,2279,SF,0,0,0,0,0,0,0,0,0,0,0,82,82,1,0,0.0,0,0,0,0,0,True,888,8,False,0,0.000165307,normal,0.3887773780498795,4.129104307086569e-12
01-01-2024 00:01,3785,29.81542993,tcp,20000,1859,1864,SF,0,0,0,0,0,0,0,0,0,0,0,83,83,1,0,0.0,0,0,0,0,0,True,783,8,False,0,0.000165307,normal,0.6850720682321174,1.9006016073750185e-19
01-01-2024 00:01,3826,52.85324812,tcp,20000,2609,2279,SF,0,0,0,0,0,0,0,0,0,0,0,84,84,1,0,0.0,0,0,0,0,0,True,888,8,False,0,0.000165307,normal,0.4095503569930523,1.2631466417326919e-12
01-01-2024 00:01,3882,39.82925701,tcp,20000,2159,2030,SF,0,0,0,0,0,0,0,0,0,0,0,85,85,1,0,0.0,0,0,0,0,0,True,825,8,False,0,0.000165307,normal,0.557673565223478,2.7135966460235824e-16
01-01-2024 00:01,3929,10.766572,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,86,86,1,0,0.0,0,0,0,0,0,True,720,8,False,0,0.000165307,normal,0.9212026811396352,2.702576613588554e-25
01-01-2024 00:01,3961,7.762274027,tcp,20000,1259,1532,SF,0,0,0,0,0,0,0,0,0,0,0,87,87,1,0,0.0,0,0,0,0,0,True,699,8,False,0,0.000165307,normal,0.9509978999039022,4.942580084302001e-26
01-01-2024 00:01,3990,3.759829998,tcp,20000,1109,1449,SF,0,0,0,0,0,0,0,0,0,0,0,88,88,1,0,0.0,0,0,0,0,0,True,678,8,False,0,0.000165307,normal,0.9832051796724799,7.877029008970642e-27
01-01-2024 00:01,4016,25.80790806,tcp,20000,1859,1864,SF,0,0,0,0,0,0,0,0,0,0,0,89,89,1,0,0.0,0,0,0,0,0,True,783,8,False,0,0.000165307,normal,0.7374208250631219,9.607961632736521e-21
01-01-2024 00:01,4057,54.86524487,tcp,20000,2609,2279,SF,0,0,0,0,0,0,0,0,0,0,0,90,90,1,0,0.0,0,0,0,0,0,True,888,8,False,0,0.000165307,normal,0.38900944255747605,4.074827355717197e-12
01-01-2024 00:01,4113,4581.458152,tcp,20000,4768,4309,SF,0,0,0,0,0,0,0,0,0,0,0,91,91,1,0,0.0,0,0,0,0,0,True,1713,8,False,0,0.000165307,normal,1.3011509734e-313,0.028921307142806954
01-01-2024 00:01,4163,57.90025592,tcp,20000,2759,2362,SF,0,0,0,0,0,0,0,0,0,0,0,92,92,1,0,0.0,0,0,0,0,0,True,909,8,False,0,0.000165307,normal,0.359310795932376,2.2158688102804e-11
01-01-2024 00:01,4222,51.87520003,tcp,20000,2609,2279,SF,0,0,0,0,0,0,0,0,0,0,0,93,93,1,0,0.0,0,0,0,0,0,True,888,8,False,0,0.000165307,normal,0.4197770927674828,7.05033700467061e-13
01-01-2024 00:01,4278,36.85523105,tcp,20000,2159,2030,SF,0,0,0,0,0,0,0,0,0,0,0,94,94,1,0,0.0,0,0,0,0,0,True,825,8,False,0,0.000165307,normal,0.5946336199210662,3.2986288691208296e-17
01-01-2024 00:01,4325,57.90047503,tcp,20000,2759,2362,SF,0,0,0,0,0,0,0,0,0,0,0,95,95,1,0,0.0,0,0,0,0,0,True,909,8,False,0,0.000165307,normal,0.35930870827658673,2.2161325978735287e-11
01-01-2024 00:01,4384,53.88106894,tcp,20000,2609,2279,SF,0,0,0,0,0,0,0,0,0,0,0,96,96,1,0,0.0,0,0,0,0,0,True,888,8,False,0,0.000165307,normal,0.39897298929448166,2.3087724315298613e-12
01-01-2024 00:01,4440,14.78880501,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,97,97,1,0,0.0,0,0,0,0,0,True,720,8,False,0,0.000165307,normal,0.8762286860958893,3.5111723570657554e-24
01-01-2024 00:01,4472,52.88425612,tcp,20000,2609,2279,SF,0,0,0,0,0,0,0,0,0,0,0,98,98,1,0,0.0,0,0,0,0,0,True,888,8,False,0,0.000165307,normal,0.40922869701511944,1.2865273574912454e-12
01-01-2024 00:01,4528,59.88489294,tcp,20000,2759,2362,SF,0,0,0,0,0,0,0,0,0,0,0,99,99,1,0,0.0,0,0,0,0,0,True,909,8,False,0,0.000165307,normal,0.3407374852949884,6.389747139803519e-11
01-01-2024 00:01,4587,13.76302314,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0.0,0,0,0,0,0,True,720,8,False,0,0.000165307,normal,0.8881431408921784,1.7800037436267222e-24
01-01-2024 00:01,4619,47.84335208,tcp,20000,2459,2196,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0.0,0,0,0,0,0,True,867,8,False,0,0.000165307,normal,0.4635568682387782,5.809009636964607e-14
01-01-2024 00:01,4672,29.80096793,tcp,20000,1859,1864,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0.0,0,0,0,0,0,True,783,8,False,0,0.000165307,normal,0.6852605977141543,1.8802808549241242e-19
01-01-2024 00:01,4713,25.79479408,tcp,20000,1859,1864,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0.0,0,0,0,0,0,True,783,8,False,0,0.000165307,normal,0.7375920269649437,9.514631187746566e-21
01-01-2024 00:01,4754,43.87530398,tcp,20000,2309,2113,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0.0,0,0,0,0,0,True,846,8,False,0,0.000165307,normal,0.5090597018057924,4.33847863429306e-15
01-01-2024 00:01,4804,53.89246297,tcp,20000,2609,2279,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0.0,0,0,0,0,0,True,888,8,False,0,0.000165307,normal,0.3988567144789633,2.3241301565302026e-12
01-01-2024 00:01,4860,16.81527901,tcp,20000,1559,1698,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0.0,0,0,0,0,0,True,741,8,False,0,0.000165307,normal,0.8519767135057941,1.3995477092600217e-23
01-01-2024 00:01,4895,33.83315706,tcp,20000,2009,1947,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0.0,0,0,0,0,0,True,804,8,False,0,0.000165307,normal,0.6330514876759961,3.6899997793686684e-18
01-01-2024 00:01,4939,48.87849498,tcp,20000,2459,2196,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0.0,0,0,0,0,0,True,867,8,False,0,0.000165307,normal,0.4520726984759184,1.118100052035204e-13
01-01-2024 00:01,4992,18.78211308,tcp,20000,1559,1698,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0.0,0,0,0,0,0,True,741,8,False,0,0.000165307,normal,0.8276961901203822,5.587624822537888e-23
01-01-2024 00:01,5027,11.79795814,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0.0,0,0,0,0,0,True,720,8,False,0,0.000165307,normal,0.9101490454066254,5.075713739963667e-25
01-01-2024 00:01,5059,10.78444314,tcp,20000,1409,1615,SF,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0.0,0,0,0,0,0,True,720,8,False,0,0.000165307,normal,0.921014373061001,2.7317507220067456e-25
